municipio;tipo;estadual;federal;municipal;particular;total
PORTO FELIZ;vigilancia;0;0;1;0;1
PORTO FERREIRA;clinica;0;0;3;14;17
PORTO FERREIRA;consultorio;0;0;170;0;170
PORTO FERREIRA;diagnose_terapia;0;0;17;0;17
PORTO FERREIRA;hospital;0;0;1;0;1
PORTO FERREIRA;outros;0;0;5;2;7
PORTO FERREIRA;pronto_atendimento;0;0;1;0;1
PORTO FERREIRA;ubs;0;0;12;0;12
PORTO FERREIRA;saude_mental;0;0;1;0;1
PORTO FERREIRA;vigilancia;0;0;2;0;2
POTIM;clinica;0;0;1;1;2
POTIM;consultorio;0;0;0;1;1
POTIM;diagnose_terapia;0;0;0;2;2
POTIM;hospital;0;0;0;0;0
POTIM;outros;0;0;7;1;8
POTIM;pronto_atendimento;0;0;0;0;0
POTIM;ubs;0;0;2;7;9
POTIM;saude_mental;0;0;1;0;1
POTIRENDABA;clinica;1;0;1;2;3
POTIRENDABA;consultorio;0;0;0;11;11
POTIRENDABA;diagnose_terapia;0;0;0;3;3
POTIRENDABA;hospital;0;0;0;1;1
POTIRENDABA;outros;0;0;2;0;2
POTIRENDABA;pronto_atendimento;0;0;0;0;0
POTIRENDABA;ubs;0;0;0;4;4
POTIRENDABA;saude_mental;0;0;0;0;0
PRACINHA;clinica;0;0;0;0;0
PRACINHA;consultorio;0;0;0;0;0
PRACINHA;diagnose_terapia;0;0;0;0;0
PRACINHA;hospital;0;0;0;0;0
PRACINHA;outros;0;0;0;1;1
PRACINHA;pronto_atendimento;0;0;0;0;0
PRACINHA;ubs;0;0;1;1;2
PRACINHA;saude_mental;0;0;0;0;0
PRADOPOLIS;clinica;0;0;1;3;4
PRADOPOLIS;consultorio;0;0;0;16;16
PRADOPOLIS;diagnose_terapia;0;0;0;2;2
PRADOPOLIS;hospital;0;0;0;0;0
PRADOPOLIS;outros;0;0;3;0;3
PRADOPOLIS;pronto_atendimento;0;0;1;1;2
PRADOPOLIS;ubs;0;0;0;3;3
PRADOPOLIS;saude_mental;0;0;0;0;0
PRAIA GRANDE;clinica;0;0;8;80;88
PRAIA GRANDE;consultorio;0;0;0;167;167
PRAIA GRANDE;diagnose_terapia;0;0;0;34;34
PRAIA GRANDE;hospital;1;0;2;4;7
PRAIA GRANDE;outros;0;0;4;18;22
PRAIA GRANDE;pronto_atendimento;0;0;2;3;5
PRAIA GRANDE;ubs;0;0;1;31;32
PRAIA GRANDE;saude_mental;0;0;4;0;4
PRAIA GRANDE;unidade_movel;0;0;0;13;13
PRAIA GRANDE;vigilancia;0;0;1;0;1
PRATANIA;clinica;0;0;1;0;1
PRATANIA;consultorio;0;0;0;1;1
PRATANIA;diagnose_terapia;0;0;0;0;0
PRATANIA;hospital;0;0;0;0;0
PRATANIA;outros;0;0;1;0;1
PRATANIA;pronto_atendimento;0;0;0;0;0
PRATANIA;ubs;0;0;0;1;1
PRATANIA;saude_mental;0;0;0;0;0
PRESIDENTE ALVES;clinica;0;0;0;0;0
PRESIDENTE ALVES;consultorio;0;0;0;0;0
PRESIDENTE ALVES;diagnose_terapia;0;0;0;0;0
PRESIDENTE ALVES;hospital;0;0;0;0;0
PRESIDENTE ALVES;outros;0;0;1;0;1
PRESIDENTE ALVES;pronto_atendimento;0;0;0;0;0
PRESIDENTE ALVES;ubs;0;0;0;2;2
PRESIDENTE ALVES;saude_mental;0;0;0;0;0
PRESIDENTE BERNARDES;clinica;0;0;0;5;5
PRESIDENTE BERNARDES;consultorio;0;0;0;13;13
PRESIDENTE BERNARDES;diagnose_terapia;0;0;0;2;2
PRESIDENTE BERNARDES;hospital;0;0;0;1;1
PRESIDENTE BERNARDES;outros;0;0;2;0;2
PRESIDENTE BERNARDES;pronto_atendimento;0;0;2;7;9
PRESIDENTE BERNARDES;ubs;0;0;0;13;13
PRESIDENTE BERNARDES;saude_mental;0;0;0;1;1
PRESIDENTE EPITACIO;clinica;0;0;1;3;4
PRESIDENTE EPITACIO;consultorio;0;0;0;48;48
PRESIDENTE EPITACIO;diagnose_terapia;0;0;0;11;11
PRESIDENTE EPITACIO;hospital;0;0;0;1;1
PRESIDENTE EPITACIO;outros;0;0;2;2;4
PRESIDENTE EPITACIO;pronto_atendimento;0;0;0;0;0
PRESIDENTE EPITACIO;ubs;0;0;0;13;13
PRESIDENTE EPITACIO;saude_mental;0;0;0;1;1
PRESIDENTE EPITACIO;vigilancia;0;0;2;0;2
PRESIDENTE PRUDENTE;clinica;2;0;7;98;107
PRESIDENTE PRUDENTE;consultorio;0;0;0;946;946
PRESIDENTE PRUDENTE;diagnose_terapia;2;0;1;43;46
PRESIDENTE PRUDENTE;hospital;2;0;0;12;14
PRESIDENTE PRUDENTE;outros;2;0;6;40;48
PRESIDENTE PRUDENTE;pronto_atendimento;0;0;0;4;4
PRESIDENTE PRUDENTE;ubs;2;0;0;32;34
PRESIDENTE PRUDENTE;saude_mental;0;0;0;4;4
PRESIDENTE PRUDENTE;unidade_movel;0;0;0;2;2
PRESIDENTE PRUDENTE;vigilancia;0;0;1;0;1
PRESIDENTE VENCESLAU;clinica;0;0;4;0;4
PRESIDENTE VENCESLAU;consultorio;0;0;0;92;92
PRESIDENTE VENCESLAU;diagnose_terapia;0;0;0;9;9
PRESIDENTE VENCESLAU;hospital;0;0;0;1;1
PRESIDENTE VENCESLAU;outros;0;0;1;2;4
PRESIDENTE VENCESLAU;pronto_atendimento;0;0;0;0;0
PRESIDENTE VENCESLAU;ubs;0;0;2;10;12
PRESIDENTE VENCESLAU;saude_mental;0;0;1;0;1
PRESIDENTE VENCESLAU;unidade_movel;0;0;0;1;1
PRESIDENTE VENCESLAU;vigilancia;0;0;1;0;1
PROMISSAO;clinica;1;0;2;3;6
PROMISSAO;consultorio;0;0;0;52;52
PROMISSAO;diagnose_terapia;0;0;0;6;6
PROMISSAO;hospital;1;0;0;0;1
PROMISSAO;outros;0;0;1;1;2
PROMISSAO;pronto_atendimento;0;0;0;0;0
PROMISSAO;ubs;0;0;0;11;11
PROMISSAO;saude_mental;0;0;0;1;1
QUADRA;clinica;0;0;0;0;0
QUADRA;consultorio;0;0;0;1;1
QUADRA;diagnose_terapia;0;0;0;0;0
QUADRA;hospital;0;0;0;0;0
QUADRA;outros;0;0;2;0;2
QUADRA;pronto_atendimento;0;0;0;0;0
QUADRA;ubs;0;0;1;1;2
QUADRA;saude_mental;0;0;0;0;0
QUADRA;unidade_movel;0;0;0;1;1
QUATA;clinica;0;0;1;1;2
QUATA;consultorio;0;0;0;21;21
QUATA;diagnose_terapia;0;0;1;2;3
QUATA;hospital;0;0;0;0;0
QUATA;outros;0;0;3;1;4
QUATA;pronto_atendimento;0;0;1;1;2
QUATA;ubs;0;0;0;5;5
QUATA;saude_mental;0;0;1;0;1
QUATA;vigilancia;0;0;1;0;1
QUEIROZ;clinica;0;0;0;0;0
QUEIROZ;consultorio;0;0;0;0;0
QUEIROZ;diagnose_terapia;0;0;0;0;0
QUEIROZ;hospital;0;0;0;0;0
QUEIROZ;outros;0;0;1;0;1
QUEIROZ;pronto_atendimento;0;0;0;0;0
QUEIROZ;ubs;0;0;1;2;3
QUEIROZ;saude_mental;0;0;0;0;0
QUELUZ;clinica;0;0;1;1;2
QUELUZ;consultorio;0;0;0;0;0
QUELUZ;diagnose_terapia;0;0;0;0;0
QUELUZ;hospital;0;0;1;0;1
QUELUZ;outros;0;0;4;0;4
QUELUZ;pronto_atendimento;0;0;0;0;0
QUELUZ;ubs;0;0;0;4;4
QUELUZ;saude_mental;0;0;0;0;0
QUELUZ;unidade_movel;0;0;0;1;1
QUINTANA;clinica;0;0;0;0;0
QUINTANA;consultorio;0;0;0;7;7
QUINTANA;diagnose_terapia;0;0;0;1;1
QUINTANA;hospital;0;0;0;0;0
QUINTANA;outros;0;0;3;0;3
QUINTANA;pronto_atendimento;0;0;1;0;1
QUINTANA;ubs;0;0;0;4;4
QUINTANA;saude_mental;0;0;0;0;0
QUINTANA;vigilancia;0;0;1;0;1
RAFARD;clinica;0;0;0;0;0
RAFARD;consultorio;0;0;0;1;1
RAFARD;diagnose_terapia;0;0;0;0;0
RAFARD;hospital;0;0;0;0;0
RAFARD;outros;0;0;1;0;1
RAFARD;pronto_atendimento;0;0;0;0;0
RAFARD;ubs;0;0;0;3;3
RAFARD;saude_mental;0;0;0;0;0
RANCHARIA;clinica;0;0;0;6;6
RANCHARIA;consultorio;0;0;0;52;52
RANCHARIA;diagnose_terapia;0;0;0;8;8
RANCHARIA;hospital;0;0;0;1;1
RANCHARIA;outros;0;0;2;0;2
RANCHARIA;pronto_atendimento;0;0;0;0;0
RANCHARIA;ubs;0;0;1;11;12
RANCHARIA;saude_mental;0;0;2;0;2
RANCHARIA;vigilancia;0;0;1;0;1
REDENCAO DA SERRA;clinica;0;0;0;0;0
REDENCAO DA SERRA;consultorio;0;0;0;1;1
REDENCAO DA SERRA;diagnose_terapia;0;0;0;0;0
REDENCAO DA SERRA;hospital;0;0;0;0;0
REDENCAO DA SERRA;outros;0;0;1;0;1
REDENCAO DA SERRA;pronto_atendimento;0;0;0;0;0
REDENCAO DA SERRA;ubs;0;0;0;2;2
REDENCAO DA SERRA;unidade_movel;0;0;0;1;1
REGENTE FEIJO;clinica;0;0;0;0;0
REGENTE FEIJO;consultorio;0;0;0;20;20
REGENTE FEIJO;diagnose_terapia;0;0;0;4;4
REGENTE FEIJO;hospital;0;0;0;1;1
REGENTE FEIJO;outros;0;0;1;0;1
REGENTE FEIJO;pronto_atendimento;0;0;0;0;0
REGENTE FEIJO;ubs;0;0;0;9;9
REGENTE FEIJO;saude_mental;0;0;1;0;1
REGENTE FEIJO;unidade_movel;0;0;1;0;1
REGINOPOLIS;clinica;0;0;1;0;1
REGINOPOLIS;consultorio;0;0;0;3;3
REGINOPOLIS;diagnose_terapia;0;0;0;1;1
REGINOPOLIS;hospital;0;0;0;0;0
REGINOPOLIS;outros;0;0;1;0;1
REGINOPOLIS;pronto_atendimento;0;0;0;0;0
REGINOPOLIS;ubs;0;0;2;2;4
REGINOPOLIS;saude_mental;0;0;0;0;0
REGISTRO;clinica;0;0;6;23;29
REGISTRO;consultorio;0;0;0;64;64
REGISTRO;diagnose_terapia;0;0;1;14;15
REGISTRO;hospital;1;0;0;2;3
REGISTRO;outros;0;0;3;1;13
REGISTRO;pronto_atendimento;0;0;1;0;1
REGISTRO;ubs;1;0;1;18;19
REGISTRO;saude_mental;0;0;2;0;2
REGISTRO;vigilancia;0;0;2;0;2
RESTINGA;clinica;0;0;1;0;1
RESTINGA;consultorio;0;0;0;0;0
RESTINGA;diagnose_terapia;0;0;0;0;0
RESTINGA;hospital;0;0;0;0;0
RESTINGA;outros;0;0;1;0;1
RESTINGA;pronto_atendimento;0;0;1;0;1
RESTINGA;ubs;0;0;0;3;3
RESTINGA;saude_mental;0;0;0;0;0
RESTINGA;vigilancia;0;0;1;0;1
RIBEIRA;clinica;0;0;1;0;1
RIBEIRA;consultorio;0;0;0;0;0
RIBEIRA;diagnose_terapia;0;0;0;0;0
RIBEIRA;hospital;0;0;0;0;0
RIBEIRA;outros;0;0;2;0;2
RIBEIRA;pronto_atendimento;0;0;0;1;1
RIBEIRA;ubs;0;0;0;3;3
RIBEIRA;saude_mental;0;0;0;0;0
RIBEIRA;unidade_movel;0;0;1;0;1
RIBEIRAO BONITO;clinica;0;0;1;2;3
RIBEIRAO BONITO;consultorio;0;0;0;25;25
RIBEIRAO BONITO;diagnose_terapia;0;0;0;0;0
RIBEIRAO BONITO;hospital;0;0;0;1;1
RIBEIRAO BONITO;outros;0;0;1;0;1
RIBEIRAO BONITO;pronto_atendimento;0;0;1;0;1
RIBEIRAO BONITO;ubs;0;0;0;3;3
RIBEIRAO BONITO;saude_mental;0;0;0;0;0
RIBEIRAO BRANCO;clinica;0;0;0;3;3
RIBEIRAO BRANCO;consultorio;0;0;0;2;2
RIBEIRAO BRANCO;diagnose_terapia;0;0;0;1;1
RIBEIRAO BRANCO;hospital;0;0;1;0;1
RIBEIRAO BRANCO;outros;0;0;4;0;4
RIBEIRAO BRANCO;pronto_atendimento;0;0;0;0;0
RIBEIRAO BRANCO;ubs;0;0;0;5;5
RIBEIRAO BRANCO;saude_mental;0;0;0;0;0
RIBEIRAO BRANCO;unidade_movel;0;0;1;0;1
RIBEIRAO CORRENTE;clinica;0;0;1;0;1
RIBEIRAO CORRENTE;consultorio;0;0;0;1;1
RIBEIRAO CORRENTE;diagnose_terapia;0;0;0;0;0
RIBEIRAO CORRENTE;hospital;0;0;0;0;0
RIBEIRAO CORRENTE;outros;0;0;1;0;1
RIBEIRAO CORRENTE;pronto_atendimento;0;0;0;0;0
RIBEIRAO CORRENTE;ubs;0;0;0;2;2
RIBEIRAO CORRENTE;saude_mental;0;0;0;0;0
RIBEIRAO DO SUL;clinica;0;0;1;0;1
RIBEIRAO DO SUL;consultorio;0;0;0;0;0
RIBEIRAO DO SUL;diagnose_terapia;0;0;0;0;0
RIBEIRAO DO SUL;hospital;0;0;0;0;0
RIBEIRAO DO SUL;outros;0;0;1;0;1
RIBEIRAO DO SUL;pronto_atendimento;0;0;0;0;0
RIBEIRAO DO SUL;ubs;0;0;0;1;1
RIBEIRAO DO SUL;saude_mental;0;0;0;0;0
RIBEIRAO DOS INDIOS;clinica;0;0;0;0;0
RIBEIRAO DOS INDIOS;consultorio;0;0;0;0;0
RIBEIRAO DOS INDIOS;diagnose_terapia;0;0;0;0;0
RIBEIRAO DOS INDIOS;hospital;0;0;0;0;0
RIBEIRAO DOS INDIOS;outros;0;0;1;0;1
RIBEIRAO DOS INDIOS;pronto_atendimento;0;0;0;0;0
RIBEIRAO DOS INDIOS;ubs;0;0;0;1;1
RIBEIRAO DOS INDIOS;saude_mental;0;0;0;0;0
RIBEIRAO GRANDE;clinica;0;0;1;1;2
RIBEIRAO GRANDE;outros;0;0;2;0;2
RIBEIRAO GRANDE;ubs;0;0;1;0;1
RIBEIRAO PIRES;clinica;0;0;4;36;40
RIBEIRAO PIRES;consultorio;0;0;0;68;68
RIBEIRAO PIRES;diagnose_terapia;0;0;0;12;12
RIBEIRAO PIRES;hospital;0;0;1;1;2
RIBEIRAO PIRES;outros;0;0;3;3;6
RIBEIRAO PIRES;pronto_atendimento;0;0;1;0;1
RIBEIRAO PIRES;ubs;0;0;12;0;12
RIBEIRAO PIRES;saude_mental;0;0;3;0;3
RIBEIRAO PIRES;vigilancia;0;0;1;0;1
RIBEIRAO PRETO;clinica;0;0;11;652;667
RIBEIRAO PRETO;consultorio;0;0;0;2095;2095
RIBEIRAO PRETO;diagnose_terapia;0;0;1;110;113
RIBEIRAO PRETO;hospital;0;0;3;21;25
RIBEIRAO PRETO;outros;0;0;6;96;105
RIBEIRAO PRETO;pronto_atendimento;0;0;4;3;7
RIBEIRAO PRETO;ubs;0;0;3;49;52
RIBEIRAO PRETO;saude_mental;0;0;5;1;6
RIBEIRAO PRETO;unidade_movel;0;0;18;4;22
RIBEIRAO PRETO;vigilancia;0;0;1;0;1
RIVERSUL;outros;0;0;2;0;2
RIVERSUL;pronto_atendimento;0;0;1;0;1
RIVERSUL;ubs;0;0;1;0;1
RIFAINA;clinica;0;0;2;0;2
RIFAINA;diagnose_terapia;0;0;1;1;2
RIFAINA;outros;0;0;1;0;1
RIFAINA;ubs;0;0;2;0;2
RINCAO;clinica;0;0;1;0;1
RINCAO;consultorio;0;0;0;5;5
RINCAO;diagnose_terapia;0;0;1;1;2
RINCAO;outros;0;0;1;0;1
RINCAO;pronto_atendimento;0;0;1;0;1
RINCAO;ubs;0;0;3;0;3
RINOPOLIS;clinica;0;0;1;0;1
RINOPOLIS;consultorio;0;0;0;1;1
RINOPOLIS;diagnose_terapia;0;0;0;2;2
RINOPOLIS;hospital;0;0;1;0;1
RINOPOLIS;outros;0;0;1;0;1
RINOPOLIS;ubs;0;0;4;0;4
RIO CLARO;clinica;0;0;5;111;117
RIO CLARO;consultorio;0;0;2;562;564
RIO CLARO;diagnose_terapia;0;0;1;41;43
RIO CLARO;hospital;0;0;0;5;5
RIO CLARO;outros;0;0;10;12;22
RIO CLARO;pronto_atendimento;0;0;2;0;2
RIO CLARO;ubs;0;0;2;21;24
RIO CLARO;saude_mental;0;0;3;0;3
RIO CLARO;unidade_movel;0;0;3;0;3
RIO CLARO;vigilancia;0;0;2;0;2
RIO DAS PEDRAS;clinica;0;0;1;8;9
RIO DAS PEDRAS;consultorio;0;0;0;72;72
RIO DAS PEDRAS;diagnose_terapia;0;0;0;4;4
RIO DAS PEDRAS;hospital;0;0;0;2;2
RIO DAS PEDRAS;outros;0;0;1;0;1
RIO DAS PEDRAS;ubs;0;0;3;0;3
RIO DAS PEDRAS;saude_mental;0;0;1;0;1
RIO GRANDE DA SERRA;clinica;0;0;2;1;3
RIO GRANDE DA SERRA;consultorio;0;0;1;2;3
RIO GRANDE DA SERRA;diagnose_terapia;0;0;0;1;1
RIO GRANDE DA SERRA;outros;0;0;3;0;3
RIO GRANDE DA SERRA;pronto_atendimento;0;0;1;0;1
RIO GRANDE DA SERRA;ubs;0;0;8;0;8
RIO GRANDE DA SERRA;saude_mental;0;0;1;0;1
RIO GRANDE DA SERRA;vigilancia;0;0;1;0;1
RIOLANDIA;clinica;0;0;1;1;2
RIOLANDIA;consultorio;0;0;0;2;2
RIOLANDIA;diagnose_terapia;0;0;0;1;1
RIOLANDIA;hospital;0;0;0;1;1
RIOLANDIA;outros;0;0;1;0;1
RIOLANDIA;ubs;0;0;2;4;6
RIOLANDIA;saude_mental;0;0;1;0;1
RIOLANDIA;unidade_movel;0;0;1;0;1
ROSANA;clinica;0;0;0;2;2
ROSANA;consultorio;0;0;0;16;16
ROSANA;diagnose_terapia;0;0;0;5;5
ROSANA;hospital;0;0;1;0;1
ROSANA;outros;0;0;1;1;2
ROSANA;ubs;0;0;0;9;9
ROSANA;saude_mental;0;0;1;0;1
ROSEIRA;clinica;0;0;1;2;3
ROSEIRA;consultorio;0;0;0;2;2
ROSEIRA;diagnose_terapia;0;0;0;2;2
ROSEIRA;outros;0;0;2;0;2
ROSEIRA;ubs;0;0;0;5;5
ROSEIRA;unidade_movel;0;0;0;1;1
RUBIACEA;consultorio;0;0;0;1;1
RUBIACEA;outros;0;0;1;0;1
RUBIACEA;ubs;0;0;0;2;2
RUBIACEA;vigilancia;0;0;1;0;1
RUBINEIA;outros;0;0;1;0;1
RUBINEIA;ubs;0;0;0;2;2
SABINO;consultorio;0;0;0;2;2
SABINO;outros;0;0;2;0;2
SABINO;ubs;0;0;0;3;3
SAGRES;outros;0;0;1;0;1
SAGRES;ubs;0;0;0;1;1
SALES;diagnose_terapia;0;0;0;2;2
SALES;outros;0;0;1;0;1
SALES;ubs;0;0;0;3;3
SALES OLIVEIRA;clinica;0;0;0;3;3
SALES OLIVEIRA;consultorio;0;0;0;36;36
SALES OLIVEIRA;diagnose_terapia;0;0;1;4;5
SALES OLIVEIRA;hospital;0;0;0;1;1
SALES OLIVEIRA;outros;0;0;2;1;3
SALES OLIVEIRA;pronto_atendimento;0;0;1;0;1
SALES OLIVEIRA;ubs;0;0;0;4;4
SALES OLIVEIRA;vigilancia;0;0;1;0;1
SALESOPOLIS;clinica;0;0;1;0;1
SALESOPOLIS;consultorio;0;0;0;3;3
SALESOPOLIS;diagnose_terapia;0;0;1;0;1
SALESOPOLIS;hospital;0;0;0;1;1
SALESOPOLIS;outros;0;0;3;0;3
SALESOPOLIS;ubs;0;0;0;2;2
SALESOPOLIS;unidade_movel;0;0;1;0;1
SALESOPOLIS;vigilancia;0;0;2;0;2
SALMOURAO;outros;0;0;1;0;1
SALMOURAO;ubs;0;0;3;0;3
SALTINHO;clinica;0;0;1;0;1
SALTINHO;consultorio;0;0;0;3;3
SALTINHO;diagnose_terapia;0;0;0;1;1
SALTINHO;outros;0;0;1;0;1
SALTINHO;ubs;0;0;0;2;2
SALTO;clinica;0;0;28;21;28
SALTO;consultorio;0;0;1;166;167
SALTO;diagnose_terapia;0;0;0;6;6
SALTO;hospital;0;0;1;0;1
SALTO;outros;0;0;7;6;13
SALTO;ubs;0;0;10;0;10
SALTO;saude_mental;0;0;3;0;3
SALTO;unidade_movel;0;0;1;0;1
SALTO;vigilancia;0;0;2;0;2
SALTO DE PIRAPORA;clinica;0;0;6;5;6
SALTO DE PIRAPORA;consultorio;0;0;0;50;50
SALTO DE PIRAPORA;diagnose_terapia;0;0;1;6;7
SALTO DE PIRAPORA;hospital;0;0;1;1;2
SALTO DE PIRAPORA;outros;0;0;3;5;8
SALTO DE PIRAPORA;ubs;0;0;10;0;10
SALTO DE PIRAPORA;saude_mental;0;0;2;0;2
SALTO DE PIRAPORA;vigilancia;0;0;2;0;2
SALTO GRANDE;consultorio;0;0;0;1;1
SALTO GRANDE;diagnose_terapia;0;0;0;3;3
SALTO GRANDE;hospital;0;0;0;1;1
SALTO GRANDE;outros;0;0;1;0;1
SALTO GRANDE;ubs;0;0;0;3;3
SANDOVALINA;consultorio;0;0;0;1;1
SANDOVALINA;outros;0;0;1;0;1
SANDOVALINA;ubs;0;0;0;2;2
SANTA ADELIA;clinica;0;0;2;1;2
SANTA ADELIA;consultorio;0;0;0;23;23
SANTA ADELIA;diagnose_terapia;0;0;0;3;3
SANTA ADELIA;hospital;0;0;0;1;1
SANTA ADELIA;outros;0;0;3;0;3
SANTA ADELIA;ubs;0;0;0;6;6
SANTA ALBERTINA;consultorio;0;0;0;3;3
SANTA ALBERTINA;diagnose_terapia;0;0;0;1;1
SANTA ALBERTINA;outros;0;0;1;0;1
SANTA ALBERTINA;ubs;0;0;0;2;2
SANTA ALBERTINA;unidade_movel;0;0;0;1;1
SANTA BARBARA D OESTE;clinica;0;0;5;29;35
SANTA BARBARA D OESTE;consultorio;0;0;0;300;300
SANTA BARBARA D OESTE;diagnose_terapia;0;0;1;25;26
SANTA BARBARA D OESTE;hospital;0;0;0;3;3
SANTA BARBARA D OESTE;outros;0;0;3;6;9
SANTA BARBARA D OESTE;pronto_atendimento;0;0;2;0;2
SANTA BARBARA D OESTE;ubs;0;0;0;18;18
SANTA BARBARA D OESTE;saude_mental;0;0;3;0;3
SANTA BARBARA D OESTE;unidade_movel;0;0;1;0;1
SANTA BARBARA D OESTE;vigilancia;0;0;1;0;1
SANTA BRANCA;clinica;0;0;0;3;3
SANTA BRANCA;consultorio;0;0;0;3;3
SANTA BRANCA;diagnose_terapia;0;0;0;1;1
SANTA BRANCA;outros;0;0;1;0;1
SANTA BRANCA;pronto_atendimento;0;0;1;0;1
SANTA BRANCA;ubs;0;0;0;2;2
SANTA BRANCA;unidade_movel;0;0;1;0;1
SANTA BRANCA;vigilancia;0;0;1;0;1
SANTA CLARA D OESTE;clinica;0;0;0;1;1
SANTA CLARA D OESTE;consultorio;0;0;0;1;1
SANTA CLARA D OESTE;outros;0;0;1;0;1
SANTA CLARA D OESTE;ubs;0;0;0;1;1
SANTA CRUZ DA CONCEICAO;diagnose_terapia;0;0;0;1;1
SANTA CRUZ DA CONCEICAO;outros;0;0;1;0;1
SANTA CRUZ DA CONCEICAO;ubs;0;0;0;2;2
SANTA CRUZ DA ESPERANCA;clinica;0;0;0;1;1
SANTA CRUZ DA ESPERANCA;outros;0;0;2;0;2
SANTA CRUZ DA ESPERANCA;pronto_atendimento;0;0;1;0;1
SANTA CRUZ DA ESPERANCA;ubs;0;0;0;2;2
SANTA CRUZ DA ESPERANCA;unidade_movel;0;0;0;1;1
SANTA CRUZ DA ESPERANCA;vigilancia;0;0;1;0;1
SANTA CRUZ DAS PALMEIRAS;clinica;0;0;9;8;9
SANTA CRUZ DAS PALMEIRAS;consultorio;0;0;0;50;50
SANTA CRUZ DAS PALMEIRAS;diagnose_terapia;0;0;0;7;7
SANTA CRUZ DAS PALMEIRAS;hospital;0;0;0;1;1
SANTA CRUZ DAS PALMEIRAS;outros;0;0;2;0;2
SANTA CRUZ DAS PALMEIRAS;pronto_atendimento;0;0;0;1;1
SANTA CRUZ DAS PALMEIRAS;ubs;0;0;0;6;6
SANTA CRUZ DAS PALMEIRAS;saude_mental;0;0;1;0;1
SANTA CRUZ DAS PALMEIRAS;unidade_movel;0;0;2;0;2
SANTA CRUZ DO RIO PARDO;clinica;0;0;16;14;16
SANTA CRUZ DO RIO PARDO;consultorio;0;0;1;126;127
SANTA CRUZ DO RIO PARDO;diagnose_terapia;0;0;3;10;13
SANTA CRUZ DO RIO PARDO;hospital;0;0;0;1;1
SANTA CRUZ DO RIO PARDO;outros;0;0;3;5;8
SANTA CRUZ DO RIO PARDO;pronto_atendimento;0;0;1;0;1
SANTA CRUZ DO RIO PARDO;ubs;0;0;0;10;10
SANTA CRUZ DO RIO PARDO;saude_mental;0;0;1;0;1
SANTA CRUZ DO RIO PARDO;unidade_movel;0;0;3;0;3
SANTA ERNESTINA;consultorio;0;0;0;4;4
SANTA ERNESTINA;outros;0;0;1;0;1
SANTA ERNESTINA;ubs;0;0;0;1;1
SANTA FE DO SUL;clinica;0;0;5;29;34
SANTA FE DO SUL;consultorio;0;0;0;86;86
SANTA FE DO SUL;diagnose_terapia;0;0;1;9;10
SANTA FE DO SUL;hospital;0;0;0;1;1
SANTA FE DO SUL;outros;0;0;3;7;10
SANTA FE DO SUL;pronto_atendimento;0;0;2;0;2
SANTA FE DO SUL;ubs;0;0;0;9;9
SANTA FE DO SUL;saude_mental;0;0;1;0;1
SANTA FE DO SUL;unidade_movel;0;0;1;2;3
SANTA FE DO SUL;vigilancia;0;0;1;0;1
SANTA GERTRUDES;clinica;0;0;7;3;7
SANTA GERTRUDES;consultorio;0;0;1;27;28
SANTA GERTRUDES;diagnose_terapia;0;0;1;2;3
SANTA GERTRUDES;outros;0;0;2;1;3
SANTA GERTRUDES;pronto_atendimento;0;0;1;0;1
SANTA GERTRUDES;ubs;0;0;0;5;5
SANTA GERTRUDES;saude_mental;0;0;1;0;1
SANTA GERTRUDES;unidade_movel;0;0;1;0;1
SANTA ISABEL;clinica;0;0;9;6;9
SANTA ISABEL;consultorio;0;0;0;18;18
SANTA ISABEL;diagnose_terapia;0;0;0;2;2
SANTA ISABEL;hospital;0;0;0;1;1
SANTA ISABEL;outros;0;0;4;3;7
SANTA ISABEL;pronto_atendimento;0;0;1;0;1
SANTA ISABEL;ubs;0;0;0;12;12
SANTA ISABEL;saude_mental;0;0;1;0;1
SANTA ISABEL;unidade_movel;0;0;2;0;2
SANTA LUCIA;clinica;0;0;1;0;1
SANTA LUCIA;outros;0;0;1;0;1
SANTA LUCIA;pronto_atendimento;0;0;1;0;1
SANTA LUCIA;ubs;0;0;0;2;2
SANTA MARIA DA SERRA;clinica;0;0;1;0;1
SANTA MARIA DA SERRA;consultorio;0;0;0;2;2
SANTA MARIA DA SERRA;outros;0;0;1;0;1
SANTA MARIA DA SERRA;ubs;0;0;3;0;3
SANTA MARIA DA SERRA;vigilancia;0;0;1;0;1
SANTA MERCEDES;clinica;0;0;1;0;1
SANTA MERCEDES;consultorio;0;0;0;2;2
SANTA MERCEDES;outros;0;0;1;0;1
SANTA MERCEDES;ubs;0;0;3;0;3
SANTA MERCEDES;vigilancia;0;0;1;0;1
SANTANA DA PONTE PENSA;clinica;0;0;1;0;1
SANTANA DA PONTE PENSA;outros;0;0;1;0;1
SANTANA DA PONTE PENSA;ubs;0;0;1;0;1
SANTANA DE PARNAIBA;clinica;0;0;4;17;21
SANTANA DE PARNAIBA;consultorio;0;0;0;39;39
SANTANA DE PARNAIBA;diagnose_terapia;0;0;0;5;5
SANTANA DE PARNAIBA;hospital;0;0;2;0;2
SANTANA DE PARNAIBA;outros;0;0;4;8;12
SANTANA DE PARNAIBA;pronto_atendimento;0;0;2;0;2
SANTANA DE PARNAIBA;ubs;0;0;13;0;13
