cod_ibge;grupo_ipvs;n_pessoas;n_domicilios;n_setores
3548708;Baixa Vulnerabilidade;73822;28554;151
3548708;Média Vulnerabilidade;54453;19492;114
3548708;Alta Vulnerabilidade;31075;11005;65
3548708;Muito Alta Vulnerabilidade;157549;55038;297
3548807;Baixíssima Vulnerabilidade;52426;19663;140
3548807;Muito Baixa Vulnerabilidade;107655;40444;265
3548807;Baixa Vulnerabilidade;4059;1576;11
3548807;Média Vulnerabilidade;678;257;2
3548807;Alta Vulnerabilidade;0;0;0
3548807;Muito Alta Vulnerabilidade;0;0;0
3548906;Baixíssima Vulnerabilidade;18349;7001;32
3548906;Muito Baixa Vulnerabilidade;126728;48206;228
3548906;Baixa Vulnerabilidade;45789;19722;91
3548906;Média Vulnerabilidade;22503;7783;38
3548906;Alta Vulnerabilidade;39049;13479;52
3548906;Muito Alta Vulnerabilidade;362;111;3
3549003;Baixíssima Vulnerabilidade;0;0;0
3549003;Muito Baixa Vulnerabilidade;1086;432;3
3549003;Baixa Vulnerabilidade;0;0;0
3549003;Média Vulnerabilidade;1381;568;3
3549003;Alta Vulnerabilidade;135;44;1
3549003;Muito Alta Vulnerabilidade;0;0;0
3549102;Baixíssima Vulnerabilidade;2410;859;5
3549102;Muito Baixa Vulnerabilidade;53499;20586;103
3549102;Baixa Vulnerabilidade;14166;5332;26
3549102;Média Vulnerabilidade;16254;5625;27
3549102;Alta Vulnerabilidade;5192;1980;9
3549102;Muito Alta Vulnerabilidade;0;0;0
3549201;Baixíssima Vulnerabilidade;0;0;0
3549201;Muito Baixa Vulnerabilidade;131;48;1
3549201;Baixa Vulnerabilidade;0;0;0
3549201;Média Vulnerabilidade;2444;932;7
3549201;Alta Vulnerabilidade;0;0;0
3549201;Muito Alta Vulnerabilidade;0;0;0
3549250;Baixíssima Vulnerabilidade;0;0;0
3549250;Muito Baixa Vulnerabilidade;296;106;2
3549250;Baixa Vulnerabilidade;0;0;0
3549250;Média Vulnerabilidade;1182;446;2
3549250;Alta Vulnerabilidade;345;126;1
3549250;Muito Alta Vulnerabilidade;0;0;0
3549300;Baixíssima Vulnerabilidade;0;0;0
3549300;Muito Baixa Vulnerabilidade;423;169;3
3549300;Baixa Vulnerabilidade;0;0;0
3549300;Média Vulnerabilidade;1469;626;4
3549300;Alta Vulnerabilidade;135;49;1
3549300;Muito Alta Vulnerabilidade;0;0;0
3549409;Baixíssima Vulnerabilidade;0;0;0
3549409;Muito Baixa Vulnerabilidade;31142;11388;58
3549409;Baixa Vulnerabilidade;4834;1728;9
3549409;Média Vulnerabilidade;5204;1786;10
3549409;Alta Vulnerabilidade;6806;2340;9
3549409;Muito Alta Vulnerabilidade;0;0;0
3549508;Baixíssima Vulnerabilidade;0;0;0
3549508;Muito Baixa Vulnerabilidade;365;138;3
3549508;Baixa Vulnerabilidade;302;111;1
3549508;Média Vulnerabilidade;1118;396;3
3549508;Alta Vulnerabilidade;5812;2022;10
3549508;Muito Alta Vulnerabilidade;0;0;0
3549607;Baixíssima Vulnerabilidade;0;0;0
3549607;Muito Baixa Vulnerabilidade;418;164;1
3549607;Baixa Vulnerabilidade;0;0;0
3549607;Média Vulnerabilidade;2452;912;8
3549607;Alta Vulnerabilidade;899;339;2
3549607;Muito Alta Vulnerabilidade;0;0;0
3549706;Baixíssima Vulnerabilidade;188;62;1
3549706;Muito Baixa Vulnerabilidade;29577;11088;59
3549706;Baixa Vulnerabilidade;2344;910;5
3549706;Média Vulnerabilidade;14216;4877;27
3549706;Alta Vulnerabilidade;5024;1601;7
3549706;Muito Alta Vulnerabilidade;0;0;0
3549805;Baixíssima Vulnerabilidade;51395;19934;115
3549805;Muito Baixa Vulnerabilidade;224317;86665;498
3549805;Baixa Vulnerabilidade;107949;44768;248
3549805;Média Vulnerabilidade;35420;12978;72
3549805;Alta Vulnerabilidade;56406;20619;101
3549805;Muito Alta Vulnerabilidade;0;0;0
3549904;Baixíssima Vulnerabilidade;85458;33034;231
3549904;Muito Baixa Vulnerabilidade;353016;126417;719
3549904;Baixa Vulnerabilidade;94587;35457;210
3549904;Média Vulnerabilidade;67278;22333;133
3549904;Alta Vulnerabilidade;84123;27057;143
3549904;Muito Alta Vulnerabilidade;6441;2157;19
3549953;Baixíssima Vulnerabilidade;0;0;0
3549953;Muito Baixa Vulnerabilidade;4360;1543;12
3549953;Baixa Vulnerabilidade;1860;683;5
3549953;Média Vulnerabilidade;4270;1575;15
3549953;Alta Vulnerabilidade;4944;1819;13
3549953;Muito Alta Vulnerabilidade;0;0;0
3550001;Baixíssima Vulnerabilidade;0;0;0
3550001;Muito Baixa Vulnerabilidade;2963;1238;9
3550001;Baixa Vulnerabilidade;0;0;0
3550001;Média Vulnerabilidade;6781;2713;19
3550001;Alta Vulnerabilidade;511;196;1
3550001;Muito Alta Vulnerabilidade;0;0;0
3550100;Baixíssima Vulnerabilidade;0;0;0
3550100;Muito Baixa Vulnerabilidade;18259;6835;45
3550100;Baixa Vulnerabilidade;1508;528;3
3550100;Média Vulnerabilidade;9272;3442;22
3550100;Alta Vulnerabilidade;7393;2408;12
3550100;Muito Alta Vulnerabilidade;0;0;0
3550209;Baixíssima Vulnerabilidade;0;0;0
3550209;Muito Baixa Vulnerabilidade;9605;3486;21
3550209;Baixa Vulnerabilidade;836;302;2
3550209;Média Vulnerabilidade;11374;3897;24
3550209;Alta Vulnerabilidade;9738;3427;18
3550209;Muito Alta Vulnerabilidade;0;0;0
3550308;Baixíssima Vulnerabilidade;1874333;808101;5816
3550308;Muito Baixa Vulnerabilidade;4651411;1752049;9949
3550308;Baixa Vulnerabilidade;1308816;510069;2859
3550308;Média Vulnerabilidade;717837;254498;1464
3550308;Alta Vulnerabilidade;1085667;381445;2114
3550308;Muito Alta Vulnerabilidade;1703098;582319;3673
3550407;Baixíssima Vulnerabilidade;412;152;1
3550407;Muito Baixa Vulnerabilidade;24470;9224;59
3550407;Baixa Vulnerabilidade;3457;1252;8
3550407;Média Vulnerabilidade;3063;1094;5
3550407;Alta Vulnerabilidade;4650;1557;7
3550407;Muito Alta Vulnerabilidade;1506;441;1
3550506;Baixíssima Vulnerabilidade;0;0;0
3550506;Muito Baixa Vulnerabilidade;3009;1108;12
3550506;Baixa Vulnerabilidade;0;0;0
3550506;Média Vulnerabilidade;1757;630;7
3550506;Alta Vulnerabilidade;2308;820;5
3550506;Muito Alta Vulnerabilidade;0;0;0
3550605;Baixíssima Vulnerabilidade;2467;904;7
3550605;Muito Baixa Vulnerabilidade;46642;17298;86
3550605;Baixa Vulnerabilidade;9293;3439;15
3550605;Média Vulnerabilidade;10376;3388;24
3550605;Alta Vulnerabilidade;5276;1760;9
3550605;Muito Alta Vulnerabilidade;2216;698;6
3550704;Baixíssima Vulnerabilidade;1149;428;5
3550704;Muito Baixa Vulnerabilidade;30179;11337;101
3550704;Baixa Vulnerabilidade;5770;2134;18
3550704;Média Vulnerabilidade;3568;1216;8
3550704;Alta Vulnerabilidade;13092;4472;30
3550704;Muito Alta Vulnerabilidade;24678;8326;50
3550803;Baixíssima Vulnerabilidade;0;0;0
3550803;Muito Baixa Vulnerabilidade;5071;1934;11
3550803;Baixa Vulnerabilidade;810;293;3
3550803;Média Vulnerabilidade;4144;1512;8
3550803;Alta Vulnerabilidade;215;71;1
3550803;Muito Alta Vulnerabilidade;0;0;0
3550902;Baixíssima Vulnerabilidade;0;0;0
3550902;Muito Baixa Vulnerabilidade;9545;3597;23
3550902;Baixa Vulnerabilidade;0;0;0
3550902;Média Vulnerabilidade;2785;913;5
3550902;Alta Vulnerabilidade;885;290;1
3550902;Muito Alta Vulnerabilidade;0;0;0
3551009;Baixíssima Vulnerabilidade;871;337;2
3551009;Muito Baixa Vulnerabilidade;160874;62744;317
3551009;Baixa Vulnerabilidade;28059;10474;51
3551009;Média Vulnerabilidade;28541;10138;53
3551009;Alta Vulnerabilidade;19992;6934;33
3551009;Muito Alta Vulnerabilidade;84765;28704;160
3551108;Baixíssima Vulnerabilidade;685;230;1
3551108;Muito Baixa Vulnerabilidade;2339;834;7
3551108;Baixa Vulnerabilidade;2584;953;4
3551108;Média Vulnerabilidade;3239;1147;10
3551108;Alta Vulnerabilidade;1219;456;3
3551108;Muito Alta Vulnerabilidade;0;0;0
3551207;Baixíssima Vulnerabilidade;0;0;0
3551207;Muito Baixa Vulnerabilidade;472;189;2
3551207;Baixa Vulnerabilidade;0;0;0
3551207;Média Vulnerabilidade;1710;622;5
3551207;Alta Vulnerabilidade;1381;519;3
3551207;Muito Alta Vulnerabilidade;0;0;0
3551306;Baixíssima Vulnerabilidade;0;0;0
3551306;Muito Baixa Vulnerabilidade;1156;446;3
3551306;Baixa Vulnerabilidade;0;0;0
3551306;Média Vulnerabilidade;1683;692;4
3551306;Alta Vulnerabilidade;285;108;1
3551306;Muito Alta Vulnerabilidade;0;0;0
3551405;Baixíssima Vulnerabilidade;0;0;0
3551405;Muito Baixa Vulnerabilidade;2189;766;4
3551405;Baixa Vulnerabilidade;0;0;0
3551405;Média Vulnerabilidade;4381;1508;9
3551405;Alta Vulnerabilidade;2046;655;3
3551405;Muito Alta Vulnerabilidade;0;0;0
3551504;Baixíssima Vulnerabilidade;810;290;1
3551504;Muito Baixa Vulnerabilidade;5914;2032;10
3551504;Baixa Vulnerabilidade;8573;2927;14
3551504;Média Vulnerabilidade;4892;1638;11
3551504;Alta Vulnerabilidade;23566;7990;36
3551504;Muito Alta Vulnerabilidade;0;0;0
3551603;Baixíssima Vulnerabilidade;0;0;0
3551603;Muito Baixa Vulnerabilidade;17060;6769;47
3551603;Baixa Vulnerabilidade;1940;702;4
3551603;Média Vulnerabilidade;7009;2331;14
3551603;Alta Vulnerabilidade;3074;1113;7
3551603;Muito Alta Vulnerabilidade;0;0;0
3551702;Baixíssima Vulnerabilidade;5399;1986;13
3551702;Muito Baixa Vulnerabilidade;63859;23255;139
3551702;Baixa Vulnerabilidade;15065;5633;36
3551702;Média Vulnerabilidade;18029;6322;37
3551702;Alta Vulnerabilidade;24167;8605;50
3551702;Muito Alta Vulnerabilidade;0;0;0
3551801;Baixíssima Vulnerabilidade;0;0;0
3551801;Muito Baixa Vulnerabilidade;1826;633;2
3551801;Baixa Vulnerabilidade;179;66;1
3551801;Média Vulnerabilidade;6472;2335;18
3551801;Alta Vulnerabilidade;3775;1311;8
3551801;Muito Alta Vulnerabilidade;0;0;0
3551900;Baixíssima Vulnerabilidade;0;0;0
3551900;Muito Baixa Vulnerabilidade;2668;945;8
3551900;Baixa Vulnerabilidade;996;314;2
3551900;Média Vulnerabilidade;3370;1224;7
3551900;Alta Vulnerabilidade;7423;2548;14
3551900;Muito Alta Vulnerabilidade;0;0;0
3552007;Baixíssima Vulnerabilidade;0;0;0
3552007;Muito Baixa Vulnerabilidade;1647;603;3
3552007;Baixa Vulnerabilidade;0;0;0
3552007;Média Vulnerabilidade;4171;1487;15
3552007;Alta Vulnerabilidade;202;80;1
3552007;Muito Alta Vulnerabilidade;0;0;0
3552106;Baixíssima Vulnerabilidade;212;75;1
3552106;Muito Baixa Vulnerabilidade;20101;7749;63
3552106;Baixa Vulnerabilidade;3083;1216;9
3552106;Média Vulnerabilidade;10684;3862;34
3552106;Alta Vulnerabilidade;4999;1884;14
3552106;Muito Alta Vulnerabilidade;0;0;0
3552205;Baixíssima Vulnerabilidade;63610;23655;112
3552205;Muito Baixa Vulnerabilidade;369689;134684;549
3552205;Baixa Vulnerabilidade;182069;68365;262
3552205;Média Vulnerabilidade;23644;8065;38
3552205;Alta Vulnerabilidade;67002;22376;96
3552205;Muito Alta Vulnerabilidade;11731;3777;35
3552304;Baixíssima Vulnerabilidade;0;0;0
3552304;Muito Baixa Vulnerabilidade;1377;524;5
3552304;Baixa Vulnerabilidade;0;0;0
3552304;Média Vulnerabilidade;5395;2082;12
3552304;Alta Vulnerabilidade;160;56;1
3552304;Muito Alta Vulnerabilidade;0;0;0
3552403;Baixíssima Vulnerabilidade;5313;1757;6
3552403;Muito Baixa Vulnerabilidade;122124;43927;200
3552403;Baixa Vulnerabilidade;61638;21878;87
3552403;Média Vulnerabilidade;25661;8977;39
3552403;Alta Vulnerabilidade;52932;18114;69
3552403;Muito Alta Vulnerabilidade;10979;3670;20
3552502;Baixíssima Vulnerabilidade;2848;987;8
3552502;Muito Baixa Vulnerabilidade;126592;44608;253
3552502;Baixa Vulnerabilidade;28103;10276;58
3552502;Média Vulnerabilidade;61533;20750;120
3552502;Alta Vulnerabilidade;65055;21820;116
3552502;Muito Alta Vulnerabilidade;20714;6637;52
3552551;Baixíssima Vulnerabilidade;0;0;0
3552551;Muito Baixa Vulnerabilidade;225;77;1
3552551;Baixa Vulnerabilidade;260;102;1
3552551;Média Vulnerabilidade;2922;1100;7
3552551;Alta Vulnerabilidade;0;0;0
3552551;Muito Alta Vulnerabilidade;0;0;0
3552601;Baixíssima Vulnerabilidade;0;0;0
3552601;Muito Baixa Vulnerabilidade;4050;1617;11
3552601;Baixa Vulnerabilidade;842;289;2
3552601;Média Vulnerabilidade;5401;2085;14
3552601;Alta Vulnerabilidade;553;195;2
3552601;Muito Alta Vulnerabilidade;0;0;0
3552700;Baixíssima Vulnerabilidade;0;0;0
3552700;Muito Baixa Vulnerabilidade;3828;1428;10
3552700;Baixa Vulnerabilidade;2132;837;5
3552700;Média Vulnerabilidade;3948;1460;9
3552700;Alta Vulnerabilidade;4569;1699;9
3552700;Muito Alta Vulnerabilidade;154;55;1
3552809;Baixíssima Vulnerabilidade;10804;3731;22
3552809;Muito Baixa Vulnerabilidade;104601;38855;225
3552809;Baixa Vulnerabilidade;53923;19960;113
3552809;Média Vulnerabilidade;22507;8026;49
3552809;Alta Vulnerabilidade;38960;14083;80
3552809;Muito Alta Vulnerabilidade;41909;14551;91
3552908;Baixíssima Vulnerabilidade;0;0;0
3552908;Muito Baixa Vulnerabilidade;2494;964;7
3552908;Baixa Vulnerabilidade;229;86;1
3552908;Média Vulnerabilidade;2198;831;4
3552908;Alta Vulnerabilidade;1154;376;2
3552908;Muito Alta Vulnerabilidade;0;0;0
3553005;Baixíssima Vulnerabilidade;0;0;0
3553005;Muito Baixa Vulnerabilidade;2009;721;6
3553005;Baixa Vulnerabilidade;1466;497;3
3553005;Média Vulnerabilidade;1913;664;6
3553005;Alta Vulnerabilidade;7183;2440;16
3553005;Muito Alta Vulnerabilidade;0;0;0
3553104;Baixíssima Vulnerabilidade;0;0;0
3553104;Muito Baixa Vulnerabilidade;498;196;2
3553104;Baixa Vulnerabilidade;0;0;0
3553104;Média Vulnerabilidade;4110;1524;9
3553104;Alta Vulnerabilidade;1069;366;3
3553104;Muito Alta Vulnerabilidade;0;0;0
3553203;Baixíssima Vulnerabilidade;0;0;0
3553203;Muito Baixa Vulnerabilidade;2046;795;5
3553203;Baixa Vulnerabilidade;751;274;2
3553203;Média Vulnerabilidade;1809;679;5
3553203;Alta Vulnerabilidade;843;319;2
3553203;Muito Alta Vulnerabilidade;0;0;0
3553302;Baixíssima Vulnerabilidade;158;57;1
3553302;Muito Baixa Vulnerabilidade;14288;5192;30
3553302;Baixa Vulnerabilidade;0;0;0
3553302;Média Vulnerabilidade;4964;1746;10
3553302;Alta Vulnerabilidade;1641;511;2
3553302;Muito Alta Vulnerabilidade;0;0;0
3553401;Baixíssima Vulnerabilidade;364;122;1
3553401;Muito Baixa Vulnerabilidade;11392;4417;24
3553401;Baixa Vulnerabilidade;969;364;2
3553401;Média Vulnerabilidade;7230;2764;17
3553401;Alta Vulnerabilidade;5213;1860;10
3553401;Muito Alta Vulnerabilidade;0;0;0
3553500;Baixíssima Vulnerabilidade;0;0;0
3553500;Muito Baixa Vulnerabilidade;934;336;2
3553500;Baixa Vulnerabilidade;0;0;0
3553500;Média Vulnerabilidade;3124;1114;9
3553500;Alta Vulnerabilidade;3704;1300;8
3553500;Muito Alta Vulnerabilidade;0;0;0
3553609;Baixíssima Vulnerabilidade;0;0;0
3553609;Muito Baixa Vulnerabilidade;5404;1993;11
3553609;Baixa Vulnerabilidade;960;349;2
3553609;Média Vulnerabilidade;3534;1251;7
3553609;Alta Vulnerabilidade;1538;497;3
3553609;Muito Alta Vulnerabilidade;0;0;0
3553658;Baixíssima Vulnerabilidade;0;0;0
3553658;Muito Baixa Vulnerabilidade;299;95;2
3553658;Baixa Vulnerabilidade;0;0;0
3553658;Média Vulnerabilidade;2187;810;4
3553658;Alta Vulnerabilidade;133;44;1
3553658;Muito Alta Vulnerabilidade;0;0;0
3553708;Baixíssima Vulnerabilidade;0;0;0
3553708;Muito Baixa Vulnerabilidade;20100;8028;50
3553708;Baixa Vulnerabilidade;5574;2122;11
3553708;Média Vulnerabilidade;14314;5443;34
3553708;Alta Vulnerabilidade;11901;4132;22
3553708;Muito Alta Vulnerabilidade;0;0;0
3553807;Baixíssima Vulnerabilidade;0;0;0
3553807;Muito Baixa Vulnerabilidade;8216;3103;27
3553807;Baixa Vulnerabilidade;736;265;2
3553807;Média Vulnerabilidade;5974;2072;15
3553807;Alta Vulnerabilidade;8013;2854;20
3553807;Muito Alta Vulnerabilidade;0;0;0
3553856;Baixíssima Vulnerabilidade;0;0;0
3553856;Muito Baixa Vulnerabilidade;1912;645;4
3553856;Baixa Vulnerabilidade;329;110;1
3553856;Média Vulnerabilidade;1772;618;4
3553856;Alta Vulnerabilidade;2776;932;7
3553856;Muito Alta Vulnerabilidade;0;0;0
3553906;Baixíssima Vulnerabilidade;0;0;0
3553906;Muito Baixa Vulnerabilidade;1164;401;2
3553906;Baixa Vulnerabilidade;0;0;0
3553906;Média Vulnerabilidade;4279;1548;8
3553906;Alta Vulnerabilidade;1032;358;3
3553906;Muito Alta Vulnerabilidade;0;0;0
3553955;Baixíssima Vulnerabilidade;0;0;0
3553955;Muito Baixa Vulnerabilidade;5256;1832;10
3553955;Baixa Vulnerabilidade;1570;519;3
3553955;Média Vulnerabilidade;6734;2459;13
3553955;Alta Vulnerabilidade;1219;390;2
3553955;Muito Alta Vulnerabilidade;0;0;0
3554003;Baixíssima Vulnerabilidade;4422;1543;9
3554003;Muito Baixa Vulnerabilidade;50744;18918;127
3554003;Baixa Vulnerabilidade;18459;6632;38
3554003;Média Vulnerabilidade;12959;4546;32
3554003;Alta Vulnerabilidade;35051;11827;63
3554003;Muito Alta Vulnerabilidade;0;0;0
3554102;Baixíssima Vulnerabilidade;14873;5484;32
3554102;Muito Baixa Vulnerabilidade;193288;71537;404
3554102;Baixa Vulnerabilidade;39071;15361;87
3554102;Média Vulnerabilidade;31438;10588;63
3554102;Alta Vulnerabilidade;29913;9483;49
3554102;Muito Alta Vulnerabilidade;0;0;0
3554201;Baixíssima Vulnerabilidade;0;0;0
3554201;Muito Baixa Vulnerabilidade;191;65;1
3554201;Baixa Vulnerabilidade;0;0;0
3554201;Média Vulnerabilidade;3022;1055;7
3554201;Alta Vulnerabilidade;657;231;2
3554201;Muito Alta Vulnerabilidade;0;0;0
3554300;Baixíssima Vulnerabilidade;0;0;0
3554300;Muito Baixa Vulnerabilidade;4015;1538;9
3554300;Baixa Vulnerabilidade;3036;1094;7
3554300;Média Vulnerabilidade;5465;1978;12
3554300;Alta Vulnerabilidade;9578;3486;17
3554300;Muito Alta Vulnerabilidade;0;0;0
3554409;Baixíssima Vulnerabilidade;0;0;0
3554409;Muito Baixa Vulnerabilidade;5209;1988;11
3554409;Baixa Vulnerabilidade;0;0;0
3554409;Média Vulnerabilidade;1071;382;2
3554409;Alta Vulnerabilidade;1343;471;2
3554409;Muito Alta Vulnerabilidade;0;0;0
3554508;Baixíssima Vulnerabilidade;265;104;1
3554508;Muito Baixa Vulnerabilidade;22662;8810;44
3554508;Baixa Vulnerabilidade;3594;1247;4
3554508;Média Vulnerabilidade;5993;1997;8
3554508;Alta Vulnerabilidade;4876;1621;6
3554508;Muito Alta Vulnerabilidade;0;0;0
3554607;Baixíssima Vulnerabilidade;0;0;0
3554607;Muito Baixa Vulnerabilidade;0;0;0
3554607;Baixa Vulnerabilidade;0;0;0
3554607;Média Vulnerabilidade;1604;647;5
3554607;Alta Vulnerabilidade;847;328;1
3554607;Muito Alta Vulnerabilidade;0;0;0
3554656;Baixíssima Vulnerabilidade;0;0;0
3554656;Muito Baixa Vulnerabilidade;529;218;2
3554656;Baixa Vulnerabilidade;0;0;0
3554656;Média Vulnerabilidade;995;393;3
3554656;Alta Vulnerabilidade;271;97;1
3554656;Muito Alta Vulnerabilidade;0;0;0
3554706;Baixíssima Vulnerabilidade;0;0;0
3554706;Muito Baixa Vulnerabilidade;6089;2291;15
3554706;Baixa Vulnerabilidade;0;0;0
3554706;Média Vulnerabilidade;1722;625;4
3554706;Alta Vulnerabilidade;1214;411;2
3554706;Muito Alta Vulnerabilidade;0;0;0
3554755;Baixíssima Vulnerabilidade;0;0;0
3554755;Muito Baixa Vulnerabilidade;0;0;0
3554755;Baixa Vulnerabilidade;0;0;0
3554755;Média Vulnerabilidade;1476;528;3
3554755;Alta Vulnerabilidade;204;70;1
3554755;Muito Alta Vulnerabilidade;0;0;0
3554805;Baixíssima Vulnerabilidade;5017;1657;11
3554805;Muito Baixa Vulnerabilidade;22922;8130;50
3554805;Baixa Vulnerabilidade;3004;996;6
3554805;Média Vulnerabilidade;2969;989;6
3554805;Alta Vulnerabilidade;6925;2217;14
3554805;Muito Alta Vulnerabilidade;2787;902;7
3554904;Baixíssima Vulnerabilidade;0;0;0
3554904;Muito Baixa Vulnerabilidade;2191;807;6
3554904;Baixa Vulnerabilidade;0;0;0
3554904;Média Vulnerabilidade;3569;1398;7
3554904;Alta Vulnerabilidade;803;294;2
3554904;Muito Alta Vulnerabilidade;0;0;0
3554953;Baixíssima Vulnerabilidade;0;0;0
3554953;Muito Baixa Vulnerabilidade;1831;694;7
3554953;Baixa Vulnerabilidade;0;0;0
3554953;Média Vulnerabilidade;4095;1512;14
3554953;Alta Vulnerabilidade;797;301;3
3554953;Muito Alta Vulnerabilidade;0;0;0
3555000;Baixíssima Vulnerabilidade;854;311;2
3555000;Muito Baixa Vulnerabilidade;31544;12281;71
3555000;Baixa Vulnerabilidade;3641;1502;8
3555000;Média Vulnerabilidade;16657;6227;34
3555000;Alta Vulnerabilidade;9479;3329;13
3555000;Muito Alta Vulnerabilidade;0;0;0
3555109;Baixíssima Vulnerabilidade;0;0;0
3555109;Muito Baixa Vulnerabilidade;11473;4580;29
3555109;Baixa Vulnerabilidade;1019;399;2
3555109;Média Vulnerabilidade;1373;530;5
3555109;Alta Vulnerabilidade;0;0;0
3555109;Muito Alta Vulnerabilidade;0;0;0
3555208;Baixíssima Vulnerabilidade;0;0;0
3555208;Muito Baixa Vulnerabilidade;339;148;1
3555208;Baixa Vulnerabilidade;0;0;0
3555208;Média Vulnerabilidade;900;386;3
3555208;Alta Vulnerabilidade;333;122;2
3555208;Muito Alta Vulnerabilidade;0;0;0
3555307;Baixíssima Vulnerabilidade;0;0;0
3555307;Muito Baixa Vulnerabilidade;404;163;3
3555307;Baixa Vulnerabilidade;0;0;0
3555307;Média Vulnerabilidade;1109;490;3
3555307;Alta Vulnerabilidade;152;58;1
3555307;Muito Alta Vulnerabilidade;0;0;0
3555356;Baixíssima Vulnerabilidade;0;0;0
3555356;Muito Baixa Vulnerabilidade;0;0;0
3555356;Baixa Vulnerabilidade;0;0;0
3555356;Média Vulnerabilidade;2160;785;4
3555356;Alta Vulnerabilidade;3201;1135;7
3555356;Muito Alta Vulnerabilidade;0;0;0
3555406;Baixíssima Vulnerabilidade;1098;436;6
3555406;Muito Baixa Vulnerabilidade;35177;13687;145
3555406;Baixa Vulnerabilidade;7118;2642;17
3555406;Média Vulnerabilidade;7970;2835;21
3555406;Alta Vulnerabilidade;19118;6668;43
3555406;Muito Alta Vulnerabilidade;16095;5416;38
3555505;Baixíssima Vulnerabilidade;0;0;0
3555505;Muito Baixa Vulnerabilidade;750;269;3
3555505;Baixa Vulnerabilidade;983;347;2
3555505;Média Vulnerabilidade;1547;556;5
3555505;Alta Vulnerabilidade;1661;599;5
3555505;Muito Alta Vulnerabilidade;0;0;0
3555604;Baixíssima Vulnerabilidade;0;0;0
3555604;Muito Baixa Vulnerabilidade;5991;2276;14
3555604;Baixa Vulnerabilidade;538;208;2
3555604;Média Vulnerabilidade;2483;961;6
3555604;Alta Vulnerabilidade;1086;426;2
3555604;Muito Alta Vulnerabilidade;0;0;0
3555703;Baixíssima Vulnerabilidade;0;0;0
3555703;Muito Baixa Vulnerabilidade;0;0;0
3555703;Baixa Vulnerabilidade;0;0;0
3555703;Média Vulnerabilidade;935;345;2
3555703;Alta Vulnerabilidade;668;240;1
3555703;Muito Alta Vulnerabilidade;0;0;0
3555802;Baixíssima Vulnerabilidade;0;0;0
3555802;Muito Baixa Vulnerabilidade;3891;1518;10
3555802;Baixa Vulnerabilidade;0;0;0
3555802;Média Vulnerabilidade;4818;1881;11
3555802;Alta Vulnerabilidade;0;0;0
3555802;Muito Alta Vulnerabilidade;0;0;0
3555901;Baixíssima Vulnerabilidade;0;0;0
3555901;Muito Baixa Vulnerabilidade;0;0;0
3555901;Baixa Vulnerabilidade;0;0;0
3555901;Média Vulnerabilidade;1311;506;3
3555901;Alta Vulnerabilidade;0;0;0
3555901;Muito Alta Vulnerabilidade;0;0;0
3556008;Baixíssima Vulnerabilidade;0;0;0
3556008;Muito Baixa Vulnerabilidade;7506;2882;16
3556008;Baixa Vulnerabilidade;257;91;1
3556008;Média Vulnerabilidade;5377;2004;13
3556008;Alta Vulnerabilidade;574;228;2
3556008;Muito Alta Vulnerabilidade;0;0;0
3556107;Baixíssima Vulnerabilidade;0;0;0
3556107;Muito Baixa Vulnerabilidade;8955;3295;14
3556107;Baixa Vulnerabilidade;1432;493;2
3556107;Média Vulnerabilidade;1159;417;3
3556107;Alta Vulnerabilidade;2421;933;4
3556107;Muito Alta Vulnerabilidade;0;0;0
3556206;Baixíssima Vulnerabilidade;26601;9260;50
3556206;Muito Baixa Vulnerabilidade;77460;28960;134
3556206;Baixa Vulnerabilidade;13825;5335;21
3556206;Média Vulnerabilidade;5326;1752;7
3556206;Alta Vulnerabilidade;1775;606;3
3556206;Muito Alta Vulnerabilidade;0;0;0
3556305;Baixíssima Vulnerabilidade;0;0;0
3556305;Muito Baixa Vulnerabilidade;8425;3203;20
3556305;Baixa Vulnerabilidade;1703;578;3
3556305;Média Vulnerabilidade;4566;1696;10
3556305;Alta Vulnerabilidade;6248;2168;11
3556305;Muito Alta Vulnerabilidade;0;0;0
3556354;Baixíssima Vulnerabilidade;0;0;0
3556354;Muito Baixa Vulnerabilidade;3114;1091;9
3556354;Baixa Vulnerabilidade;510;173;1
3556354;Média Vulnerabilidade;2908;1031;11
3556354;Alta Vulnerabilidade;3640;1247;7
3556354;Muito Alta Vulnerabilidade;0;0;0
3556404;Baixíssima Vulnerabilidade;0;0;0
3556404;Muito Baixa Vulnerabilidade;18474;6933;40
3556404;Baixa Vulnerabilidade;694;268;1
3556404;Média Vulnerabilidade;17299;6157;26
3556404;Alta Vulnerabilidade;3397;1180;6
3556404;Muito Alta Vulnerabilidade;0;0;0
3556453;Baixíssima Vulnerabilidade;6692;2176;20
3556453;Muito Baixa Vulnerabilidade;21062;7475;53
3556453;Baixa Vulnerabilidade;8431;3075;19
3556453;Média Vulnerabilidade;3183;1165;7
3556453;Alta Vulnerabilidade;10610;3640;20
3556453;Muito Alta Vulnerabilidade;0;0;0
3556503;Baixíssima Vulnerabilidade;463;145;1
3556503;Muito Baixa Vulnerabilidade;58373;20751;124
3556503;Baixa Vulnerabilidade;19384;6756;37
3556503;Média Vulnerabilidade;8681;3243;18
3556503;Alta Vulnerabilidade;12650;4410;25
3556503;Muito Alta Vulnerabilidade;15337;4948;27
3556602;Baixíssima Vulnerabilidade;0;0;0
