municipio;nome;latitude;longitude;capital;codigo_uf;siafi_id;ddd;fuso_horario
;Cedro do Abaeté;-19,1458;-45,712;;31;4311;37;America/Sao_Paulo
;Celso Ramos;-27,6327;-51,335;;42;9943;49;America/Sao_Paulo
;Centenário;-27,7615;-51,9984;;43;5963;54;America/Sao_Paulo
;Centenário;-8,96103;-47,3304;;17;343;63;America/Sao_Paulo
;Centenário do Sul;-22,8188;-51,5973;;41;7499;43;America/Sao_Paulo
;Central;-11,1376;-42,1116;;29;3451;74;America/Sao_Paulo
;Central de Minas;-18,7612;-41,3143;;31;4313;33;America/Sao_Paulo
;Central do Maranhão;-2,19831;-44,8254;;21;144;98;America/Sao_Paulo
;Centralina;-18,5852;-49,2014;;31;4315;34;America/Sao_Paulo
;Centro do Guilherme;-2,44891;-46,0345;;21;146;98;America/Sao_Paulo
;Centro Novo do Maranhão;-2,12696;-46,1228;;21;148;98;America/Sao_Paulo
;Cerejeiras;-13,187;-60,8168;;11;27;69;America/Porto_Velho
;Ceres;-15,3061;-49,6;;52;9307;62;America/Sao_Paulo
CERQUEIRA CESAR;Cerqueira César;-23,038;-49,1655;;35;6329;14;America/Sao_Paulo
CERQUILHO;Cerquilho;-23,1665;-47,7459;;35;6331;15;America/Sao_Paulo
;Cerrito;-31,8419;-52,8004;;43;966;53;America/Sao_Paulo
;Cerro Azul;-26,0891;-52,8691;;41;7501;41;America/Sao_Paulo
;Cerro Branco;-29,657;-52,9406;;43;8439;51;America/Sao_Paulo
;Cerro Corá;-6,03503;-36,3503;;24;1653;84;America/Sao_Paulo
;Cerro Grande;-27,6106;-53,1672;;43;8437;55;America/Sao_Paulo
;Cerro Grande do Sul;-30,5905;-51,7418;;43;8435;51;America/Sao_Paulo
;Cerro Largo;-28,1463;-54,7428;;43;8601;55;America/Sao_Paulo
;Cerro Negro;-27,7942;-50,8673;;42;5567;49;America/Sao_Paulo
CESARIO LANGE;Cesário Lange;-23,226;-47,9545;;35;6333;15;America/Sao_Paulo
;Céu Azul;-25,1489;-53,8415;;41;7957;45;America/Sao_Paulo
;Cezarina;-16,9718;-49,7758;;52;9785;64;America/Sao_Paulo
;Chã de Alegria;-8,00679;-35,204;;26;2387;81;America/Sao_Paulo
;Chã Grande;-8,23827;-35,4571;;26;2389;81;America/Sao_Paulo
;Chã Preta;-9,2556;-36,2983;;27;2737;82;America/Sao_Paulo
;Chácara;-21,6733;-43,215;;31;4317;32;America/Sao_Paulo
;Chalé;-20,0453;-41,6897;;31;4319;33;America/Sao_Paulo
;Chapada;-28,0559;-53,0665;;43;8603;54;America/Sao_Paulo
;Chapada da Natividade;-11,6175;-47,7486;;17;80;63;America/Sao_Paulo
;Chapada de Areia;-10,1419;-49,1403;;17;78;63;America/Sao_Paulo
;Chapada do Norte;-17,0881;-42,5392;;31;4321;33;America/Sao_Paulo
;Chapada dos Guimarães;-15,4643;-55,7499;;51;9059;65;America/Porto_Velho
;Chapada Gaúcha;-15,3014;-45,6116;;31;588;38;America/Sao_Paulo
;Chapadão do Céu;-18,4073;-52,549;;52;73;64;America/Sao_Paulo
;Chapadão do Lageado;-27,5905;-49,5539;;42;908;47;America/Sao_Paulo
;Chapadão do Sul;-18,788;-52,6263;;50;9787;67;America/Porto_Velho
;Chapadinha;-3,73875;-43,3538;;21;761;98;America/Sao_Paulo
;Chapecó;-27,1004;-52,6152;;42;8081;49;America/Sao_Paulo
CHARQUEADA;Charqueada;-22,5096;-47,7755;;35;6335;19;America/Sao_Paulo
;Charqueadas;-29,9625;-51,6289;;43;8693;51;America/Sao_Paulo
;Charrua;-27,9493;-52,015;;43;5965;54;America/Sao_Paulo
;Chaval;-3,03571;-41,2435;;23;1377;88;America/Sao_Paulo
CHAVANTES;Chavantes;-23,0366;-49,7096;;35;6337;14;America/Sao_Paulo
;Chaves;-0,164154;-49,987;;15;449;91;America/Sao_Paulo
;Chiador;-21,9996;-43,0617;;31;4323;32;America/Sao_Paulo
;Chiapetta;-27,923;-53,9419;;43;8605;55;America/Sao_Paulo
;Chopinzinho;-25,8515;-52,5173;;41;7503;46;America/Sao_Paulo
;Choró;-4,83906;-39,1344;;23;993;88;America/Sao_Paulo
;Chorozinho;-4,28873;-38,4986;;23;1239;85;America/Sao_Paulo
;Chorrochó;-8,9695;-39,0979;;29;3453;75;America/Sao_Paulo
;Chuí;-33,6866;-53,4594;;43;968;53;America/Sao_Paulo
;Chupinguaia;-12,5611;-60,8877;;11;6;69;America/Porto_Velho
;Chuvisca;-30,7504;-51,9737;;43;970;51;America/Sao_Paulo
;Cianorte;-23,6599;-52,6054;;41;7505;44;America/Sao_Paulo
;Cícero Dantas;-10,5897;-38,3794;;29;3455;75;America/Sao_Paulo
;Cidade Gaúcha;-23,3772;-52,9436;;41;7507;44;America/Sao_Paulo
;Cidade Ocidental;-16,0765;-47,9252;;52;77;61;America/Sao_Paulo
;Cidelândia;-5,17465;-47,7781;;21;150;99;America/Sao_Paulo
;Cidreira;-30,1604;-50,2337;;43;8433;51;America/Sao_Paulo
;Cipó;-11,1032;-38,5179;;29;3457;75;America/Sao_Paulo
;Cipotânea;-20,9026;-43,3629;;31;4325;32;America/Sao_Paulo
;Ciríaco;-28,3419;-51,8741;;43;8607;54;America/Sao_Paulo
;Claraval;-20,397;-47,2768;;31;4327;34;America/Sao_Paulo
;Claro dos Poções;-17,082;-44,2061;;31;4329;38;America/Sao_Paulo
;Cláudia;-11,5075;-54,8835;;51;9789;66;America/Porto_Velho
;Cláudio;-20,4437;-44,7673;;31;4331;37;America/Sao_Paulo
CLEMENTINA;Clementina;-21,5604;-50,4525;;35;6339;18;America/Sao_Paulo
;Clevelândia;-26,4043;-52,3508;;41;7509;46;America/Sao_Paulo
;Coaraci;-14,637;-39,5556;;29;3459;73;America/Sao_Paulo
;Coari;-4,09412;-63,1441;;13;225;97;America/Porto_Velho
;Cocal;-3,47279;-41,5546;;22;1053;86;America/Sao_Paulo
;Cocal de Telha;-4,5571;-41,9587;;22;304;86;America/Sao_Paulo
;Cocal do Sul;-28,5986;-49,3335;;42;5543;48;America/Sao_Paulo
;Cocal dos Alves;-3,62047;-41,4402;;22;306;86;America/Sao_Paulo
;Cocalinho;-14,3903;-51,0001;;51;9865;66;America/Porto_Velho
;Cocalzinho de Goiás;-15,7914;-48,7747;;52;55;62;America/Sao_Paulo
;Cocos;-14,1814;-44,5352;;29;3461;77;America/Sao_Paulo
;Codajás;-3,83053;-62,0658;;13;227;97;America/Porto_Velho
;Codó;-4,45562;-43,8924;;21;763;99;America/Sao_Paulo
;Coelho Neto;-4,25245;-43,0108;;21;765;98;America/Sao_Paulo
;Coimbra;-20,8535;-42,8008;;31;4333;32;America/Sao_Paulo
;Coité do Nóia;-9,63348;-36,5845;;27;2739;82;America/Sao_Paulo
;Coivaras;-5,09224;-42,208;;22;995;86;America/Sao_Paulo
;Colares;-0,936423;-48,2803;;15;451;91;America/Sao_Paulo
;Colatina;-19,5493;-40,6269;;32;5629;27;America/Sao_Paulo
;Colíder;-10,8135;-55,461;;51;8979;66;America/Porto_Velho
COLINA;Colina;-20,7114;-48,5387;;35;6341;17;America/Sao_Paulo
;Colinas;-29,3948;-51,8556;;43;6029;51;America/Sao_Paulo
;Colinas;-6,03199;-44,2543;;21;767;99;America/Sao_Paulo
;Colinas do Sul;-14,1528;-48,076;;52;9791;62;America/Sao_Paulo
;Colinas do Tocantins;-8,05764;-48,4757;;17;9311;63;America/Sao_Paulo
;Colméia;-8,72463;-48,7638;;17;9529;63;America/Sao_Paulo
;Colniza;-9,46121;-59,2252;;51;1080;66;America/Porto_Velho
COLOMBIA;Colômbia;-20,1768;-48,6865;;35;6343;17;America/Sao_Paulo
;Colombo;-25,2925;-49,2262;;41;7513;41;America/Sao_Paulo
;Colônia do Gurguéia;-8,1837;-43,794;;22;2249;89;America/Sao_Paulo
;Colônia do Piauí;-7,22651;-42,1756;;22;2253;89;America/Sao_Paulo
;Colônia Leopoldina;-8,91806;-35,7214;;27;2741;82;America/Sao_Paulo
;Colorado;-28,5258;-52,9928;;43;8609;54;America/Sao_Paulo
;Colorado;-22,8374;-51,9743;;41;7515;44;America/Sao_Paulo
;Colorado do Oeste;-13,1174;-60,5454;;11;23;69;America/Porto_Velho
;Coluna;-18,2311;-42,8352;;31;4335;33;America/Sao_Paulo
;Combinado;-12,7917;-46,5388;;17;9697;63;America/Sao_Paulo
;Comendador Gomes;-19,6973;-49,0789;;31;4337;34;America/Sao_Paulo
;Comendador Levy Gasparian;-22,0404;-43,214;;33;2927;24;America/Sao_Paulo
;Comercinho;-16,2963;-41,7945;;31;4339;33;America/Sao_Paulo
;Comodoro;-13,6614;-59,7848;;51;9883;65;America/Porto_Velho
;Conceição;-7,55106;-38,5014;;25;1989;83;America/Sao_Paulo
;Conceição da Aparecida;-21,096;-46,2049;;31;4341;35;America/Sao_Paulo
;Conceição da Barra;-18,5883;-39,7362;;32;5631;27;America/Sao_Paulo
;Conceição da Barra de Minas;-21,1316;-44,4729;;31;4303;32;America/Sao_Paulo
;Conceição da Feira;-12,5078;-38,9978;;29;3463;75;America/Sao_Paulo
;Conceição das Alagoas;-19,9172;-48,3839;;31;4345;34;America/Sao_Paulo
;Conceição das Pedras;-22,1576;-45,4562;;31;4343;35;America/Sao_Paulo
;Conceição de Ipanema;-19,9326;-41,6908;;31;4347;33;America/Sao_Paulo
;Conceição de Macabu;-22,0834;-41,8719;;33;5827;22;America/Sao_Paulo
;Conceição do Almeida;-12,7836;-39,1715;;29;3465;75;America/Sao_Paulo
;Conceição do Araguaia;-8,26136;-49,2689;;15;453;94;America/Sao_Paulo
;Conceição do Canindé;-7,87638;-41,5942;;22;1055;89;America/Sao_Paulo
;Conceição do Castelo;-20,3639;-41,2417;;32;5633;28;America/Sao_Paulo
;Conceição do Coité;-11,56;-39,2808;;29;3467;75;America/Sao_Paulo
;Conceição do Jacuípe;-12,3268;-38,7684;;29;3469;75;America/Sao_Paulo
;Conceição do Lago-Açu;-3,85142;-44,8895;;21;152;98;America/Sao_Paulo
;Conceição do Mato Dentro;-19,0344;-43,4221;;31;4349;31;America/Sao_Paulo
;Conceição do Pará;-19,7456;-44,8945;;31;4351;37;America/Sao_Paulo
;Conceição do Rio Verde;-21,8778;-45,087;;31;4353;35;America/Sao_Paulo
;Conceição do Tocantins;-12,2209;-47,2951;;17;9313;63;America/Sao_Paulo
;Conceição dos Ouros;-22,4078;-45,7996;;31;4355;35;America/Sao_Paulo
CONCHAL;Conchal;-22,3375;-47,1729;;35;6345;19;America/Sao_Paulo
CONCHAS;Conchas;-23,0154;-48,0134;;35;6347;14;America/Sao_Paulo
;Concórdia;-27,2335;-52,026;;42;8083;49;America/Sao_Paulo
;Concórdia do Pará;-1,99238;-47,9422;;15;579;91;America/Sao_Paulo
;Condado;-6,89831;-37,606;;25;1991;83;America/Sao_Paulo
;Condado;-7,58787;-35,0999;;26;2391;81;America/Sao_Paulo
;Conde;-7,25746;-34,8999;;25;1993;83;America/Sao_Paulo
;Conde;-11,8179;-37,6131;;29;3471;75;America/Sao_Paulo
;Condeúba;-14,9022;-41,9718;;29;3473;77;America/Sao_Paulo
;Condor;-28,2075;-53,4905;;43;8611;55;America/Sao_Paulo
;Cônego Marinho;-15,2892;-44,4181;;31;590;38;America/Sao_Paulo
;Confins;-19,6282;-43,9931;;31;592;31;America/Sao_Paulo
;Confresa;-10,6437;-51,5699;;51;131;66;America/Porto_Velho
;Congo;-7,79078;-36,6581;;25;1995;83;America/Sao_Paulo
;Congonhal;-22,1488;-46,043;;31;4357;35;America/Sao_Paulo
;Congonhas;-20,4958;-43,851;;31;4359;31;America/Sao_Paulo
;Congonhas do Norte;-18,8021;-43,6767;;31;4361;31;America/Sao_Paulo
;Congonhinhas;-23,5493;-50,5569;;41;7517;43;America/Sao_Paulo
;Conquista;-19,9312;-47,5492;;31;4363;34;America/Sao_Paulo
;Conquista D'Oeste;-14,5381;-59,5444;;51;1082;65;America/Porto_Velho
;Conselheiro Lafaiete;-20,6634;-43,7846;;31;4365;31;America/Sao_Paulo
;Conselheiro Mairinck;-23,623;-50,1707;;41;7519;43;America/Sao_Paulo
;Conselheiro Pena;-19,1789;-41,4736;;31;4367;33;America/Sao_Paulo
;Consolação;-22,5493;-45,9255;;31;4369;35;America/Sao_Paulo
;Constantina;-27,732;-52,9938;;43;8613;54;America/Sao_Paulo
;Contagem;-19,9321;-44,0539;;31;4371;31;America/Sao_Paulo
;Contenda;-25,6788;-49,535;;41;7521;41;America/Sao_Paulo
;Contendas do Sincorá;-13,7537;-41,048;;29;3475;77;America/Sao_Paulo
;Coqueiral;-21,1858;-45,4366;;31;4373;35;America/Sao_Paulo
;Coqueiro Baixo;-29,1802;-52,0942;;43;1136;51;America/Sao_Paulo
;Coqueiro Seco;-9,63715;-35,7994;;27;2743;82;America/Sao_Paulo
;Coqueiros do Sul;-28,1194;-52,7842;;43;5945;54;America/Sao_Paulo
;Coração de Jesus;-16,6841;-44,3635;;31;4375;38;America/Sao_Paulo
;Coração de Maria;-12,2333;-38,7487;;29;3477;75;America/Sao_Paulo
;Corbélia;-24,7971;-53,3006;;41;7523;45;America/Sao_Paulo
;Cordeiro;-22,0267;-42,3648;;33;5829;22;America/Sao_Paulo
CORDEIROPOLIS;Cordeirópolis;-22,4778;-47,4519;;35;6349;19;America/Sao_Paulo
;Cordeiros;-15,0356;-41,9308;;29;3479;77;America/Sao_Paulo
;Cordilheira Alta;-26,9844;-52,6056;;42;5579;49;America/Sao_Paulo
;Cordisburgo;-19,1224;-44,3224;;31;4377;31;America/Sao_Paulo
;Cordislândia;-21,7891;-45,6999;;31;4379;35;America/Sao_Paulo
;Coreaú;-3,5415;-40,6587;;23;1381;88;America/Sao_Paulo
;Coremas;-7,00712;-37,9346;;25;1997;83;America/Sao_Paulo
;Corguinho;-19,8243;-54,8281;;50;9061;67;America/Porto_Velho
;Coribe;-13,8232;-44,4586;;29;3481;77;America/Sao_Paulo
;Corinto;-18,369;-44,4542;;31;4381;38;America/Sao_Paulo
;Cornélio Procópio;-23,1829;-50,6498;;41;7525;43;America/Sao_Paulo
;Coroaci;-18,6156;-42,2791;;31;4383;33;America/Sao_Paulo
COROADOS;Coroados;-21,3521;-50,2859;;35;6351;18;America/Sao_Paulo
;Coroatá;-4,13442;-44,1244;;21;769;99;America/Sao_Paulo
;Coromandel;-18,4734;-47,1933;;31;4385;34;America/Sao_Paulo
;Coronel Barros;-28,3921;-54,0686;;43;6055;55;America/Sao_Paulo
;Coronel Bicaco;-27,7197;-53,7022;;43;8615;55;America/Sao_Paulo
;Coronel Domingos Soares;-26,2277;-52,0356;;41;846;46;America/Sao_Paulo
;Coronel Ezequiel;-6,3748;-36,2223;;24;1655;84;America/Sao_Paulo
;Coronel Fabriciano;-19,5179;-42,6276;;31;4387;31;America/Sao_Paulo
;Coronel Freitas;-26,9057;-52,7011;;42;8085;49;America/Sao_Paulo
;Coronel João Pessoa;-6,24974;-38,4441;;24;1657;84;America/Sao_Paulo
;Coronel João Sá;-10,2847;-37,9198;;29;3483;75;America/Sao_Paulo
;Coronel José Dias;-8,81397;-42,5232;;22;2255;89;America/Sao_Paulo
CORONEL MACEDO;Coronel Macedo;-23,6261;-49,31;;35;6353;14;America/Sao_Paulo
;Coronel Martins;-26,511;-52,6694;;42;5735;49;America/Sao_Paulo
;Coronel Murta;-16,6148;-42,184;;31;4389;33;America/Sao_Paulo
;Coronel Pacheco;-21,5898;-43,256;;31;4391;32;America/Sao_Paulo
;Coronel Pilar;-29,2695;-51,6847;;43;1138;54;America/Sao_Paulo
;Coronel Sapucaia;-23,2724;-55,5278;;50;9997;67;America/Porto_Velho
;Coronel Vivida;-25,9767;-52,5641;;41;7527;46;America/Sao_Paulo
;Coronel Xavier Chaves;-21,0277;-44,2206;;31;4393;32;America/Sao_Paulo
;Córrego Danta;-19,8198;-45,9032;;31;4395;37;America/Sao_Paulo
;Córrego do Bom Jesus;-22,6269;-46,0241;;31;4397;35;America/Sao_Paulo
;Córrego do Ouro;-16,2918;-50,5503;;52;9315;64;America/Sao_Paulo
;Córrego Fundo;-20,4474;-45,5617;;31;594;37;America/Sao_Paulo
;Córrego Novo;-19,8361;-42,3988;;31;4399;33;America/Sao_Paulo
;Correia Pinto;-27,5877;-50,3614;;42;8395;49;America/Sao_Paulo
;Corrente;-10,4333;-45,1633;;22;1057;89;America/Sao_Paulo
;Correntes;-9,12117;-36,3244;;26;2393;87;America/Sao_Paulo
;Correntina;-13,3477;-44,6333;;29;3485;77;America/Sao_Paulo
;Cortês;-8,47443;-35,5468;;26;2395;81;America/Sao_Paulo
;Corumbá;-19,0077;-57,651;;50;9063;67;America/Porto_Velho
;Corumbá de Goiás;-15,9245;-48,8117;;52;9317;62;America/Sao_Paulo
;Corumbaíba;-18,1415;-48,5626;;52;9319;64;America/Sao_Paulo
CORUMBATAI;Corumbataí;-22,2213;-47,6215;;35;6355;19;America/Sao_Paulo
;Corumbataí do Sul;-24,101;-52,1177;;41;8479;44;America/Sao_Paulo
;Corumbiara;-12,9551;-60,8947;;11;981;69;America/Porto_Velho
;Corupá;-26,4246;-49,246;;42;8087;47;America/Sao_Paulo
;Coruripe;-10,1276;-36,1717;;27;2745;82;America/Sao_Paulo
COSMOPOLIS;Cosmópolis;-22,6419;-47,1926;;35;6357;19;America/Sao_Paulo
COSMORAMA;Cosmorama;-20,4755;-49,7827;;35;6359;17;America/Sao_Paulo
;Costa Marques;-12,4367;-64,228;;11;21;69;America/Porto_Velho
;Costa Rica;-18,5432;-53,1287;;50;9803;67;America/Porto_Velho
;Cotegipe;-12,0228;-44,2566;;29;3487;77;America/Sao_Paulo
COTIA;Cotia;-23,6022;-46,919;;35;6361;11;America/Sao_Paulo
;Cotiporã;-28,9891;-51,6971;;43;8977;54;America/Sao_Paulo
;Cotriguaçu;-9,85656;-58,4192;;51;89;66;America/Porto_Velho
;Couto de Magalhães de Minas;-18,0727;-43,4648;;31;4401;38;America/Sao_Paulo
;Couto Magalhães;-8,28411;-49,2473;;17;9321;63;America/Sao_Paulo
;Coxilha;-28,128;-52,3023;;43;5797;54;America/Sao_Paulo
;Coxim;-18,5013;-54,751;;50;9065;67;America/Porto_Velho
;Coxixola;-7,62365;-36,6064;;25;472;83;America/Sao_Paulo
;Craíbas;-9,6178;-36,7697;;27;2889;82;America/Sao_Paulo
;Crateús;-5,16768;-40,6536;;23;1383;88;America/Sao_Paulo
;Crato;-7,2153;-39,4103;;23;1385;88;America/Sao_Paulo
CRAVINHOS;Cravinhos;-21,338;-47,7324;;35;6363;16;America/Sao_Paulo
;Cravolândia;-13,3531;-39,8031;;29;3489;73;America/Sao_Paulo
;Criciúma;-28,6723;-49,3729;;42;8089;48;America/Sao_Paulo
;Crisólita;-17,2381;-40,9184;;31;596;33;America/Sao_Paulo
;Crisópolis;-11,5059;-38,1515;;29;3491;75;America/Sao_Paulo
;Crissiumal;-27,4999;-54,0994;;43;8617;55;America/Sao_Paulo
;Cristais;-20,8733;-45,5167;;31;4403;35;America/Sao_Paulo
CRISTAIS PAULISTA;Cristais Paulista;-20,4036;-47,4209;;35;6365;16;America/Sao_Paulo
;Cristal;-31,0046;-52,0436;;43;8431;51;America/Sao_Paulo
;Cristal do Sul;-27,452;-53,2422;;43;972;55;America/Sao_Paulo
;Cristalândia;-10,5985;-49,1942;;17;9323;63;America/Sao_Paulo
;Cristalândia do Piauí;-10,6443;-45,1893;;22;1059;89;America/Sao_Paulo
;Cristália;-16,716;-42,8571;;31;4405;38;America/Sao_Paulo
;Cristalina;-16,7676;-47,6131;;52;9325;61;America/Sao_Paulo
;Cristiano Otoni;-20,8324;-43,8166;;31;4407;31;America/Sao_Paulo
;Cristianópolis;-17,1987;-48,7034;;52;9327;64;America/Sao_Paulo
;Cristina;-22,208;-45,2673;;31;4409;35;America/Sao_Paulo
;Cristinápolis;-11,4668;-37,7585;;28;3133;79;America/Sao_Paulo
;Cristino Castro;-8,82273;-44,223;;22;1061;89;America/Sao_Paulo
;Cristópolis;-12,2249;-44,4214;;29;3493;77;America/Sao_Paulo
;Crixás;-14,5412;-49,974;;52;9329;62;America/Sao_Paulo
;Crixás do Tocantins;-11,0994;-48,9152;;17;82;63;America/Sao_Paulo
;Croatá;-4,40481;-40,9022;;23;1241;88;America/Sao_Paulo
;Cromínia;-17,2883;-49,3798;;52;9331;64;America/Sao_Paulo
;Crucilândia;-20,3923;-44,3334;;31;4411;31;America/Sao_Paulo
;Cruz;-2,91813;-40,176;;23;1589;88;America/Sao_Paulo
;Cruz Alta;-28,645;-53,6048;;43;8619;55;America/Sao_Paulo
;Cruz das Almas;-12,6675;-39,1008;;29;3495;75;America/Sao_Paulo
;Cruz do Espírito Santo;-7,13902;-35,0857;;25;1999;83;America/Sao_Paulo
;Cruz Machado;-26,0166;-51,343;;41;7533;42;America/Sao_Paulo
CRUZALIA;Cruzália;-22,7373;-50,7909;;35;6367;18;America/Sao_Paulo
;Cruzaltense;-27,6672;-52,6522;;43;1140;54;America/Sao_Paulo
CRUZEIRO;Cruzeiro;-22,5728;-44,969;;35;6369;12;America/Sao_Paulo
;Cruzeiro da Fortaleza;-18,944;-46,6669;;31;4413;34;America/Sao_Paulo
;Cruzeiro do Iguaçu;-25,6192;-53,1285;;41;5473;46;America/Sao_Paulo
;Cruzeiro do Oeste;-23,7799;-53,0774;;41;7529;44;America/Sao_Paulo
;Cruzeiro do Sul;-22,9624;-52,1622;;41;7531;44;America/Sao_Paulo
;Cruzeiro do Sul;-29,5148;-51,9928;;43;8621;51;America/Sao_Paulo
;Cruzeiro do Sul;-7,62762;-72,6756;;12;107;68;America/Rio_Branco
;Cruzeta;-6,40894;-36,7782;;24;1659;84;America/Sao_Paulo
;Cruzília;-21,84;-44,8067;;31;4415;35;America/Sao_Paulo
;Cruzmaltina;-24,0132;-51,4563;;41;848;43;America/Sao_Paulo
CUBATAO;Cubatão;-23,8911;-46,424;;35;6371;13;America/Sao_Paulo
;Cubati;-6,86686;-36,3619;;25;2001;83;America/Sao_Paulo
;Cuiabá;-15,601;-56,0974;1.0;51;9067;65;America/Porto_Velho
;Cuité;-6,47647;-36,1515;;25;2003;83;America/Sao_Paulo
;Cuité de Mamanguape;-6,91292;-35,2502;;25;474;83;America/Sao_Paulo
;Cuitegi;-6,89058;-35,5215;;25;2005;83;America/Sao_Paulo
;Cujubim;-9,36065;-62,5846;;11;8;69;America/Porto_Velho
;Cumari;-18,2644;-48,1511;;52;9333;64;America/Sao_Paulo
;Cumaru;-8,00827;-35,6957;;26;2397;81;America/Sao_Paulo
;Cumaru do Norte;-7,81097;-50,7698;;15;385;94;America/Sao_Paulo
;Cumbe;-10,352;-37,1846;;28;3137;79;America/Sao_Paulo
CUNHA;Cunha;-23,0731;-44,9576;;35;6373;12;America/Sao_Paulo
;Cunha Porã;-26,895;-53,1662;;42;8091;49;America/Sao_Paulo
;Cunhataí;-26,9709;-53,0895;;42;910;49;America/Sao_Paulo
;Cuparaque;-18,9648;-41,0986;;31;598;33;America/Sao_Paulo
;Cupira;-8,62432;-35,9518;;26;2399;81;America/Sao_Paulo
;Curaçá;-8,98458;-39,8997;;29;3497;74;America/Sao_Paulo
;Curimatá;-10,0326;-44,3002;;22;1063;89;America/Sao_Paulo
;Curionópolis;-6,09965;-49,6068;;15;581;94;America/Sao_Paulo
;Curitiba;-25,4195;-49,2646;1.0;41;7535;41;America/Sao_Paulo
;Curitibanos;-27,2824;-50,5816;;42;8093;49;America/Sao_Paulo
;Curiúva;-24,0362;-50,4576;;41;7537;43;America/Sao_Paulo
;Currais;-9,01175;-44,4062;;22;308;89;America/Sao_Paulo
;Currais Novos;-6,25484;-36,5146;;24;1661;84;America/Sao_Paulo
;Curral de Cima;-6,72325;-35,2639;;25;476;83;America/Sao_Paulo
;Curral de Dentro;-15,9327;-41,8557;;31;600;33;America/Sao_Paulo
;Curral Novo do Piauí;-7,8313;-40,8957;;22;312;89;America/Sao_Paulo
;Curral Velho;-7,53075;-38,1962;;25;2007;83;America/Sao_Paulo
;Curralinho;-1,81179;-49,7952;;15;455;91;America/Sao_Paulo
;Curralinhos;-5,60825;-42,8376;;22;310;86;America/Sao_Paulo
;Curuá;-1,88775;-55,1168;;15;50;93;America/Sao_Paulo
;Curuçá;-0,733214;-47,8515;;15;457;91;America/Sao_Paulo
;Cururupu;-1,81475;-44,8644;;21;771;98;America/Sao_Paulo
;Curvelândia;-15,6084;-57,9133;;51;1084;65;America/Porto_Velho
;Curvelo;-18,7527;-44,4303;;31;4417;38;America/Sao_Paulo
;Custódia;-8,08546;-37,6443;;26;2401;87;America/Sao_Paulo
;Cutias;0,970761;-50,8005;;16;667;96;America/Sao_Paulo
;Damianópolis;-14,5604;-46,178;;52;9335;62;America/Sao_Paulo
;Damião;-6,63161;-35,9101;;25;478;83;America/Sao_Paulo
;Damolândia;-16,2544;-49,3631;;52;9337;62;America/Sao_Paulo
;Darcinópolis;-6,71591;-47,7597;;17;179;63;America/Sao_Paulo
;Dário Meira;-14,4229;-39,9031;;29;3499;73;America/Sao_Paulo
;Datas;-18,4478;-43,6591;;31;4419;38;America/Sao_Paulo
;David Canabarro;-28,3849;-51,8482;;43;8623;54;America/Sao_Paulo
;Davinópolis;-5,54637;-47,4217;;21;154;99;America/Sao_Paulo
;Davinópolis;-18,1501;-47,5568;;52;9339;64;America/Sao_Paulo
;Delfim Moreira;-22,5036;-45,2792;;31;4421;35;America/Sao_Paulo
;Delfinópolis;-20,3468;-46,8456;;31;4423;35;America/Sao_Paulo
;Delmiro Gouveia;-9,38534;-37,9987;;27;2747;82;America/Sao_Paulo
;Delta;-19,9721;-47,7841;;31;602;34;America/Sao_Paulo
;Demerval Lobão;-5,35875;-42,6776;;22;1065;86;America/Sao_Paulo
;Denise;-14,7324;-57,0583;;51;9833;65;America/Porto_Velho
;Deodápolis;-22,2763;-54,1682;;50;9175;67;America/Porto_Velho
;Deputado Irapuan Pinheiro;-5,91485;-39,257;;23;1243;88;America/Sao_Paulo
;Derrubadas;-27,2642;-53,8645;;43;6073;55;America/Sao_Paulo
DESCALVADO;Descalvado;-21,9002;-47,6181;;35;6375;19;America/Sao_Paulo
;Descanso;-26,827;-53,5034;;42;8095;49;America/Sao_Paulo
;Descoberto;-21,46;-42,9618;;31;4425;32;America/Sao_Paulo
;Desterro;-7,287;-37,0925;;25;2009;83;America/Sao_Paulo
;Desterro de Entre Rios;-20,665;-44,3334;;31;4427;31;America/Sao_Paulo
;Desterro do Melo;-21,143;-43,5178;;31;4429;32;America/Sao_Paulo
;Dezesseis de Novembro;-28,219;-55,0617;;43;8429;55;America/Sao_Paulo
DIADEMA;Diadema;-23,6813;-46,6205;;35;6377;11;America/Sao_Paulo
;Diamante;-7,41738;-38,2615;;25;2013;83;America/Sao_Paulo
;Diamante D'Oeste;-24,9419;-54,1052;;41;9915;45;America/Sao_Paulo
;Diamante do Norte;-22,655;-52,8617;;41;7539;44;America/Sao_Paulo
;Diamante do Sul;-25,035;-52,6768;;41;5465;45;America/Sao_Paulo
;Diamantina;-18,2413;-43,6031;;31;4431;38;America/Sao_Paulo
;Diamantino;-14,4037;-56,4366;;51;9069;65;America/Porto_Velho
;Dianópolis;-11,624;-46,8198;;17;9341;63;America/Sao_Paulo
;Dias d'Ávila;-12,6187;-38,2926;;29;3087;71;America/Sao_Paulo
;Dilermando de Aguiar;-29,7054;-54,2122;;43;974;55;America/Sao_Paulo
;Diogo de Vasconcelos;-20,4879;-43,1953;;31;4433;31;America/Sao_Paulo
;Dionísio;-19,8433;-42,7701;;31;4435;31;America/Sao_Paulo
;Dionísio Cerqueira;-26,2648;-53,6351;;42;8097;49;America/Sao_Paulo
